,season,player_id,faceoffTaken
1039,20012002,8456464,17
1040,20012002,8456512,160
1041,20012002,8456514,0
1042,20012002,8456531,0
1043,20012002,8456533,0
1044,20012002,8456547,0
1045,20012002,8456556,4
1046,20012002,8456567,1206
1047,20012002,8456588,1
1048,20012002,8456595,1
1049,20012002,8456729,11
1050,20012002,8456734,1764
1051,20012002,8456760,1337
1052,20012002,8456770,3
1053,20012002,8456793,3
1054,20012002,8456848,25
1055,20012002,8456849,101
1056,20012002,8456850,2
1057,20012002,8456852,1
1058,20012002,8456857,500
1059,20012002,8456887,24
1060,20012002,8456966,1172
1061,20012002,8457003,0
1062,20012002,8457063,0
1063,20012002,8457191,1
1064,20012002,8457203,235
1065,20012002,8457222,0
1066,20012002,8457261,3
1067,20012002,8457264,0
1068,20012002,8457297,210
1069,20012002,8457319,354
1070,20012002,8457384,0
1071,20012002,8457403,0
1072,20012002,8457421,2
1073,20012002,8457491,497
1074,20012002,8457566,5
1075,20012002,8457646,32
1076,20012002,8457661,0
1077,20012002,8457681,0
1078,20012002,8457704,29
1079,20012002,8457783,1
1080,20012002,8457785,6
1081,20012002,8457921,322
1082,20012002,8457981,12
1083,20012002,8458031,7
1084,20012002,8458036,5
1085,20012002,8458048,0
1086,20012002,8458052,0
1087,20012002,8458058,0
1088,20012002,8458069,1316
1089,20012002,8458125,0
1090,20012002,8458155,254
1091,20012002,8458172,0
1092,20012002,8458179,0
1093,20012002,8458192,559
1094,20012002,8458202,0
1095,20012002,8458229,88
1096,20012002,8458361,1123
1097,20012002,8458385,513
1098,20012002,8458454,0
1099,20012002,8458468,0
1100,20012002,8458477,192
1101,20012002,8458487,1634
1102,20012002,8458494,0
1103,20012002,8458515,1707
1104,20012002,8458517,1
1105,20012002,8458518,2
1106,20012002,8458519,1
1107,20012002,8458522,1
1108,20012002,8458523,4
1109,20012002,8458524,222
1110,20012002,8458525,1289
1111,20012002,8458526,1036
1112,20012002,8458527,0
1113,20012002,8458529,179
1114,20012002,8458530,5
1115,20012002,8458532,40
1116,20012002,8458534,15
1117,20012002,8458536,143
1118,20012002,8458537,21
1119,20012002,8458540,3
1120,20012002,8458541,0
1121,20012002,8458542,1
1122,20012002,8458543,0
1123,20012002,8458544,0
1124,20012002,8458546,0
1125,20012002,8458549,0
1126,20012002,8458554,1510
1127,20012002,8458557,10
1128,20012002,8458560,0
1129,20012002,8458561,1485
1130,20012002,8458565,167
1131,20012002,8458566,6
1132,20012002,8458572,64
1133,20012002,8458573,974
1134,20012002,8458575,0
1135,20012002,8458582,0
1136,20012002,8458585,0
1137,20012002,8458590,27
1138,20012002,8458595,0
1139,20012002,8458600,0
1140,20012002,8458605,648
